Day,Month,Year,Hour,No Image or Poor Image,Low/Mid Clouds (%),High Cirrus (%),Long-lived Contrails (Count),Contrail-Cirrus (Count),Day Low/Mid,Day Count Cirrs,Day Count Cont LL,Day Count Cont-Cirrus,,,,,,,,,,,,,,,,,,,,
9,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,18,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
9,10,22,17,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,16,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,15,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,14,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,13,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,12,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,10,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,9,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,8,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,7,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,18,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
8,10,22,17,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,16,,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,15,,70,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,14,,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,13,,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,12,,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,11,,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,10,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,9,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,8,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,7,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,18,,60,30,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,
7,10,22,17,,5,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,16,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,15,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,14,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,13,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,12,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,10,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,9,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,8,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,7,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,18,,80,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,
6,10,22,17,,70,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,16,,70,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,15,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,14,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,13,,0,10,3,0,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,12,,0,20,1,3,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,11,,0,20,0,4,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,10,,0,10,0,3,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,9,,0,50,4,5,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,8,,0,10,5,2,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,7,,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,19,,90,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
5,10,22,18,,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,17,,70,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,16,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,15,,70,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,14,,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,13,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,12,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,11,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,10,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,9,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,8,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,7,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,19,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4,10,22,18,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,17,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,16,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,15,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,14,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,13,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,12,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,10,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,9,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,8,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,7,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,19,,100,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
3,10,22,18,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,17,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,16,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,15,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,14,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,13,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,12,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,11,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,10,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,9,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,8,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,7,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,19,,100,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
2,10,22,18,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,17,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,16,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,15,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,14,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,13,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,12,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,11,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,10,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,9,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,8,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,7,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,19,,100,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
1,10,22,18,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,17,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,16,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,15,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,14,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,13,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,12,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,11,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,10,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,9,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,8,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,7,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,19,1,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,
30,9,22,18,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,17,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,16,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,15,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,14,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,13,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,12,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,11,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,10,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,9,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,8,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,7,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,19,,50,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,
29,9,22,18,,20,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,17,,20,20,0,2,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,16,,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,15,,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,14,,20,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,13,,0,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,12,,0,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,11,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,10,,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,9,,0,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,8,,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,7,,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,19,,10,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,
28,9,22,18,,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,17,,0,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,16,,30,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,15,,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,14,,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,13,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,12,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,10,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,9,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,8,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,7,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,19,,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,
27,9,22,18,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,17,,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,16,,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,15,,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,14,,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,13,,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,12,,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,11,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,10,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,9,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,8,,0,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,7,,0,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,19,,0,20,0,2,1,1,0,1,,,,,,,,,,,,,,,,,,,,
26,9,22,18,,70,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,17,,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,16,,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,15,,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,14,,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,13,,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,12,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,10,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,9,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,8,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,7,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,9,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,19,,10,10,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,
25,9,22,18,,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,17,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,16,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,15,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,14,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,13,,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,12,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,11,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,10,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,9,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
25,9,22,8,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
